ID,Name,Age,Nationality,Overall,Potential,Club,Value,Wage,Preferred Foot,International Reputation,Skill Moves,Position,Joined,Height,Weight,release_c,Age_Group
237928,j. romo,18,chile,55,71,cd palestino,180.0,1,right,1.0,2.0,st,2017,5.5,137.0,356.0,до 20
237960,mama baldé,22,guinea bissau,68,76,cd aves,1300.0,5,right,1.0,3.0,rw,2016,5.916666667,165.0,4585.060806,20-30
238058,c. o'hare,20,england,59,74,aston villa,350.0,2,right,1.0,3.0,cam,2015,5.666666667,143.0,884.0,20-30
238065,k. lankford,19,germany,64,76,1. fc heidenheim 1846,775.0,2,right,1.0,3.0,rm,2017,6.083333333,179.0,1400.0,до 20
238067,n. zaniolo,18,italy,66,84,roma,1300.0,7,left,1.0,3.0,cam,2018,6.25,174.0,3100.0,до 20
238072,e. löwen,21,germany,70,80,1. fc nürnberg,2500.0,9,right,1.0,3.0,cdm,2017,6.166666667,201.0,5000.0,20-30
238075,m. taylor-crossdale,18,england,61,79,chelsea,525.0,8,right,1.0,3.0,st,2016,6.083333333,170.0,1300.0,до 20
238137,r. matsuda,26,japan,66,66,cerezo osaka,550.0,3,right,1.0,2.0,rb,2016,5.583333333,152.0,688.0,20-30
238186,m. bulka,18,poland,56,74,chelsea,150.0,2,right,1.0,1.0,gk,2016,6.5,198.0,371.0,до 20
238205,a. edathodika,31,india,62,62,,,0,left,1.0,2.0,lcb,2016,6.0,172.0,4585.060806,30-36
238277,d. gazdag,22,hungary,65,76,,,0,right,1.0,3.0,cm,2016,5.833333333,168.0,4585.060806,20-30
238282,m. coulibaly,19,senegal,66,81,udinese,1400.0,4,right,1.0,3.0,cm,2017,6.0,170.0,3300.0,до 20
238305,nacho vidal,23,spain,71,78,ca osasuna,2800.0,6,right,1.0,3.0,rb,2018,5.916666667,161.0,5000.0,20-30
238320,m. sepúlveda,19,chile,64,77,cd o'higgins,825.0,1,right,1.0,2.0,cm,2016,5.833333333,163.0,1600.0,до 20
238375,j. sagredo,24,bolivia,63,70,,,0,left,1.0,2.0,lb,2016,5.833333333,163.0,4585.060806,20-30
238379,n. nartey,18,denmark,63,81,1. fc köln,750.0,2,right,1.0,3.0,cm,2017,6.083333333,176.0,1600.0,до 20
238460,r. brewster,18,england,62,84,liverpool,700.0,8,right,1.0,3.0,st,2017,5.75,165.0,2000.0,до 20
238461,luis perea,20,spain,62,75,ca osasuna,575.0,1,right,1.0,2.0,cm,2016,6.25,174.0,1300.0,20-30
238476,d. zagadou,19,france,75,85,borussia dortmund,9000.0,16,left,1.0,2.0,cb,2017,6.416666667,198.0,17100.0,до 20
238482,l. gray,22,wales,55,65,carlisle united,110.0,1,right,1.0,1.0,gk,2018,6.166666667,172.0,215.0,20-30
238493,m. meneses,19,chile,61,71,cd o'higgins,400.0,1,right,1.0,3.0,cam,2016,5.75,157.0,620.0,до 20
238505,m. johnston,19,scotland,63,80,celtic,800.0,4,right,1.0,3.0,lm,2016,5.75,146.0,1900.0,до 20
238516,l. østigård,18,norway,61,81,brighton & hove albion,475.0,3,right,1.0,2.0,cb,2018,6.0,176.0,1400.0,до 20
238602,j. barjonas,19,scotland,57,75,bury,220.0,3,right,1.0,2.0,cm,2016,5.666666667,159.0,4585.060806,до 20
238616,pedro neto,18,portugal,62,79,lazio,625.0,1,left,1.0,3.0,st,2016,5.666666667,139.0,4585.060806,до 20
238636,r. preißinger,21,germany,67,75,1. fc magdeburg,975.0,4,left,1.0,2.0,lcm,2018,6.083333333,179.0,1700.0,20-30
238695,m. barnofsky,23,germany,61,66,carpi,290.0,1,right,1.0,2.0,cb,2018,6.25,179.0,471.0,20-30
238766,j. riquelme,18,chile,52,72,cd huachipato,90.0,1,left,1.0,2.0,lb,2018,5.916666667,159.0,212.0,до 20
238767,j. urzúa,18,chile,58,76,cd huachipato,260.0,1,right,1.0,2.0,rcm,2018,5.666666667,150.0,514.0,до 20
238784,b. rother,21,germany,68,74,1. fc magdeburg,1100.0,4,right,1.0,2.0,cdm,2017,6.083333333,179.0,1900.0,20-30
238789,h. herrera,20,chile,56,66,cd o'higgins,140.0,1,right,1.0,2.0,cm,2017,5.916666667,163.0,217.0,20-30
238794,vinícius júnior,17,brazil,77,92,real madrid,17500.0,66,right,1.0,5.0,lw,2018,5.75,161.0,46800.0,до 20
238802,p. türpitz,26,germany,70,70,1. fc magdeburg,1900.0,10,right,1.0,3.0,cam,2017,5.833333333,163.0,3000.0,20-30
238815,l. riveros,19,paraguay,64,73,cd universidad de concepción,675.0,1,right,1.0,3.0,st,2017,5.833333333,161.0,1100.0,до 20
238843,t. lebeau,19,france,64,74,chamois niortais football club,700.0,1,right,1.0,2.0,cam,2017,5.75,143.0,1400.0,до 20
238873,p. pellegri,17,italy,67,88,as monaco,1700.0,11,right,1.0,3.0,st,2018,6.166666667,176.0,4900.0,до 20
238877,bastos,26,spain,66,69,cf reus deportiu,650.0,3,right,1.0,3.0,rb,2018,5.583333333,154.0,1100.0,20-30
238882,dani ojeda,23,spain,67,72,cd leganés,1000.0,8,right,1.0,3.0,lm,2018,5.916666667,165.0,2200.0,20-30
238920,j. córdova,23,canada,59,68,cd huachipato,200.0,1,right,1.0,2.0,rb,2017,5.416666667,150.0,310.0,20-30
238970,n. butzen,25,germany,67,69,1. fc magdeburg,925.0,5,right,1.0,2.0,rm,2011,5.833333333,150.0,1500.0,20-30
238971,m. niemeyer,22,germany,68,76,1. fc magdeburg,1300.0,6,left,1.0,3.0,lm,2015,5.833333333,159.0,2300.0,20-30
238974,t. chahed,22,germany,64,72,1. fc magdeburg,675.0,3,right,1.0,2.0,rw,2015,6.0,168.0,1200.0,20-30
238976,m. lopez,21,chile,54,66,cd huachipato,110.0,1,right,1.0,2.0,cdm,2017,5.833333333,161.0,171.0,20-30
238977,c. beck,30,germany,69,69,1. fc magdeburg,1000.0,8,left,1.0,2.0,rs,2013,6.416666667,194.0,1600.0,20-30
238979,c. handke,29,germany,67,67,1. fc magdeburg,600.0,5,right,1.0,2.0,cb,2013,6.25,176.0,930.0,20-30
239021,t. bergmann,21,germany,66,75,1. fc kaiserslautern,875.0,1,right,1.0,3.0,cdm,2018,5.916666667,165.0,1400.0,20-30
239053,f. valverde,19,uruguay,74,84,real madrid,8500.0,46,right,1.0,3.0,cm,2016,6.0,172.0,19100.0,до 20
239249,oriol busquets,19,spain,67,82,fc barcelona,1500.0,14,right,1.0,3.0,cdm,2017,6.083333333,170.0,4000.0,до 20
239250,abel ruiz,18,spain,67,83,fc barcelona,1600.0,21,right,1.0,3.0,st,2017,6.0,161.0,4200.0,до 20
239267,a. pululu,19,angola,60,76,fc basel 1893,450.0,2,right,1.0,3.0,st,2017,5.75,183.0,956.0,до 20
239335,óscar,20,spain,68,81,cd leganés,1700.0,32,right,1.0,3.0,rcm,2016,5.75,150.0,4585.060806,20-30
239351,a. fuchs,21,germany,66,75,1. fc nürnberg,975.0,5,right,1.0,3.0,cm,2017,6.0,163.0,2000.0,20-30
239403,loureiro,21,spain,65,73,córdoba cf,675.0,2,right,1.0,3.0,rb,2017,5.916666667,168.0,1200.0,20-30
239441,jordi mboula,19,spain,70,85,as monaco,3800.0,15,right,1.0,4.0,rm,2017,6.0,163.0,9600.0,до 20
239483,a. tembeng,26,cameroon,67,70,cd tondela,800.0,2,left,1.0,2.0,cdm,2017,6.166666667,187.0,1700.0,20-30
239486,zé pedro,21,portugal,63,71,cd feirense,550.0,2,left,1.0,3.0,rm,2017,5.75,152.0,1300.0,20-30
239502,w. bianda,18,france,64,81,roma,850.0,4,left,1.0,2.0,cb,2018,6.083333333,181.0,2000.0,до 20
239510,m. köbbing,21,germany,57,68,1. fc heidenheim 1846,140.0,1,right,1.0,1.0,gk,2017,6.416666667,198.0,245.0,20-30
239567,j. löhmannsröben,27,germany,67,69,1. fc kaiserslautern,750.0,2,right,1.0,2.0,rdm,2018,6.083333333,187.0,1100.0,20-30
239611,m. eisa,23,sudan,65,72,bristol city,775.0,10,right,1.0,3.0,st,2018,6.0,154.0,1600.0,20-30
239613,m. pessina,21,italy,68,82,atalanta,1900.0,8,left,1.0,3.0,cm,2017,6.0,165.0,4500.0,20-30
239627,a. zreľák,24,slovakia,68,73,1. fc nürnberg,1200.0,9,left,1.0,3.0,st,2017,6.0,174.0,2300.0,20-30
239666,t. müsel,18,germany,59,76,borussia mönchengladbach,325.0,2,right,1.0,2.0,st,2018,6.083333333,168.0,756.0,до 20
239741,j. villalba,19,paraguay,62,77,borussia mönchengladbach,650.0,3,right,1.0,3.0,st,2017,5.75,143.0,1500.0,до 20
239744,m. cuisance,18,france,72,85,borussia mönchengladbach,5500.0,9,left,1.0,4.0,cm,2017,5.916666667,161.0,12800.0,до 20
239752,s. schäfer,24,germany,68,71,1. fc magdeburg,950.0,5,right,1.0,2.0,lcb,2017,6.166666667,181.0,1500.0,20-30
239782,b. acosta,24,honduras,72,76,cd tenerife,4100.0,7,right,1.0,3.0,lm,2017,5.75,161.0,6800.0,20-30
239893,c. coxe,19,wales,53,69,cardiff city,110.0,2,right,1.0,2.0,rb,2017,5.916666667,154.0,289.0,до 20
239895,j. waite,19,wales,53,69,cardiff city,130.0,3,right,1.0,3.0,cm,2017,5.75,134.0,341.0,до 20
239928,t. müller,23,germany,65,69,1. fc magdeburg,600.0,3,right,1.0,2.0,rcb,2018,6.166666667,174.0,975.0,20-30
239970,paulinho,17,brazil,71,86,bayer 04 leverkusen,4700.0,15,right,1.0,4.0,rm,2018,5.833333333,170.0,10900.0,до 20
239985,brian torres,21,spain,61,73,cd tenerife,400.0,1,right,1.0,2.0,cb,2017,6.0,170.0,720.0,20-30
239986,javi alonso,19,spain,62,78,cd tenerife,650.0,1,left,1.0,2.0,cm,2017,6.0,172.0,1400.0,до 20
239990,t. broadbent,26,england,62,62,bristol rovers,260.0,2,left,1.0,2.0,cb,2017,6.25,198.0,455.0,20-30
239999,pedro silva,21,portugal,65,77,cd tondela,775.0,2,right,1.0,1.0,gk,2016,6.166666667,168.0,4585.060806,20-30
240012,f. mussa,22,tanzania,62,72,cd tenerife,500.0,2,left,1.0,2.0,lm,2016,5.583333333,143.0,900.0,20-30
240024,j. serrano,20,france,64,77,as monaco,775.0,8,left,1.0,2.0,lb,2017,5.916666667,143.0,2000.0,20-30
240053,r. aabid,26,france,63,64,as béziers,425.0,1,left,1.0,3.0,rm,2018,5.833333333,157.0,776.0,20-30
240081,i. lapshov,19,russia,66,78,lokomotiv moscow,975.0,1,right,1.0,2.0,cb,2016,6.166666667,168.0,2200.0,до 20
240082,m. lysov,20,russia,68,80,lokomotiv moscow,1400.0,1,left,1.0,3.0,lb,2014,6.0,159.0,3200.0,20-30
240130,éder militão,20,brazil,78,87,fc porto,14000.0,10,right,1.0,2.0,lcb,2018,6.083333333,174.0,30800.0,20-30
240136,joão tavares,19,portugal,63,74,cd feirense,600.0,1,right,1.0,3.0,cm,2017,5.75,154.0,1400.0,до 20
240175,bruno jordão,19,portugal,60,76,lazio,450.0,1,right,1.0,3.0,cm,2016,5.916666667,157.0,4585.060806,до 20
240190,p. kunde malong,22,cameroon,72,79,1. fsv mainz 05,3700.0,15,right,1.0,3.0,cdm,2018,5.916666667,174.0,7500.0,20-30
240208,r. bennett,27,england,57,58,carlisle united,120.0,2,left,1.0,2.0,st,2017,6.333333333,192.0,219.0,20-30
240209,g. koyalipou,18,france,66,79,chamois niortais football club,1200.0,1,right,1.0,3.0,rm,2017,6.0,168.0,2700.0,до 20
240227,y. bourhane,19,france,65,77,chamois niortais football club,825.0,1,left,1.0,2.0,ldm,2017,6.0,163.0,1600.0,до 20
240236,l. russe,18,england,54,66,bristol rovers,110.0,1,right,1.0,2.0,cm,2017,5.416666667,141.0,215.0,до 20
240245,l. ureta,19,chile,56,73,cd o'higgins,160.0,1,right,1.0,1.0,gk,2016,5.833333333,170.0,316.0,до 20
240251,l. salas,20,chile,62,74,cd antofagasta,550.0,1,right,1.0,2.0,st,2016,5.666666667,174.0,4585.060806,20-30
240273,e. smith rowe,17,england,64,85,arsenal,975.0,10,right,1.0,4.0,lw,2017,6.0,141.0,2800.0,до 20
240282,a. matějů,22,czech republic,66,73,brescia,750.0,10,right,1.0,3.0,rb,2016,6.0,174.0,4585.060806,20-30
240298,e. hodge,22,england,53,63,burton albion,100.0,2,right,1.0,2.0,lw,2018,5.833333333,150.0,195.0,20-30
240311,l. zidane,20,france,62,71,real madrid,350.0,9,right,1.0,1.0,gk,2016,6.0,170.0,788.0,20-30
240312,i. paro,23,burkina faso,65,70,chamois niortais football club,625.0,2,right,1.0,2.0,rcb,2017,6.0,174.0,1100.0,20-30
240316,cláudio falcão,23,brazil,69,75,cd aves,1200.0,5,right,1.0,3.0,cdm,2016,5.583333333,137.0,2800.0,20-30
240319,t. tillman,19,germany,60,78,1. fc nürnberg,450.0,4,right,1.0,3.0,cam,2016,6.0,165.0,4585.060806,до 20
240329,b. taz,19,germany,57,77,1. fc union berlin,220.0,2,right,1.0,3.0,cam,2017,5.833333333,152.0,490.0,до 20
240334,z. medley,17,england,60,78,arsenal,375.0,5,right,1.0,2.0,cb,2017,6.333333333,165.0,947.0,до 20
240336,t. chakwana,19,england,56,64,burnley,130.0,3,right,1.0,3.0,rm,2017,5.583333333,137.0,273.0,до 20
240350,f. barrientos,21,chile,63,76,cd palestino,700.0,1,right,1.0,2.0,rm,2017,5.583333333,132.0,1400.0,20-30
240437,a. semprini,20,italy,62,72,brescia,425.0,1,right,,,lb,2016,5.946771114,165.9791288,4585.060806,20-30
240462,m. howarth,19,england,55,65,burnley,140.0,3,right,1.0,2.0,cm,2016,5.833333333,141.0,294.0,до 20
240507,a. gomes,17,england,67,87,manchester united,1500.0,15,right,1.0,4.0,cam,2016,5.25,134.0,4300.0,до 20
240510,j. bohui,19,england,63,76,manchester united,700.0,10,right,1.0,3.0,st,2016,5.75,165.0,1700.0,до 20
240513,e. hamilton,19,scotland,65,78,manchester united,1000.0,11,left,1.0,3.0,cm,2015,6.083333333,165.0,2500.0,до 20
240529,rayco,21,spain,62,71,cd lugo,475.0,1,right,1.0,2.0,cam,2018,5.833333333,143.0,855.0,20-30
240564,t. fantacci,21,italy,54,65,carpi,120.0,2,left,1.0,2.0,cam,2016,5.75,154.0,4585.060806,20-30
240603,j. doyle-hayes,19,republic of ireland,53,72,aston villa,130.0,1,right,1.0,2.0,cm,2016,5.75,150.0,328.0,до 20
240628,d. šarić,21,bosnia herzegovina,62,72,carpi,475.0,1,right,1.0,2.0,cm,2014,5.916666667,154.0,831.0,20-30
240662,f. torgnascioli,27,uruguay,64,67,cd everton de viña del mar,375.0,1,left,1.0,1.0,gk,2018,6.166666667,172.0,534.0,20-30
240668,j. egan,19,england,49,62,carlisle united,60.0,1,right,1.0,2.0,rm,2017,5.75,161.0,143.0,до 20
240669,l. maloney,18,germany,57,77,1. fc union berlin,190.0,2,right,1.0,2.0,cdm,2017,6.166666667,196.0,494.0,до 20
240708,t. knowles,19,england,50,59,cambridge united,40.0,1,right,1.0,2.0,st,2018,6.0,154.0,78.0,до 20
240709,r. baku,20,germany,67,82,1. fsv mainz 05,1700.0,7,right,1.0,3.0,cm,2017,5.75,159.0,4000.0,20-30
240719,mario sánchez,22,spain,58,66,cádiz cf,160.0,1,right,1.0,2.0,rb,2017,5.916666667,165.0,288.0,20-30
240722,campos,23,spain,61,70,cd numancia,290.0,1,right,1.0,1.0,gk,2017,6.166666667,172.0,522.0,20-30
240732,o. bayode,19,england,55,63,burnley,130.0,3,right,1.0,2.0,rm,2016,5.833333333,148.0,273.0,до 20
240740,c. hudson-odoi,17,england,70,87,chelsea,3500.0,25,right,1.0,4.0,lw,2017,5.833333333,165.0,8700.0,до 20
240786,a. koiki,18,england,56,63,burnley,100.0,3,left,1.0,2.0,lb,2017,5.916666667,154.0,210.0,до 20
240791,marcos lavín,21,spain,58,69,córdoba cf,170.0,1,right,1.0,1.0,gk,2017,6.166666667,174.0,298.0,20-30
240859,berrocal,18,spain,66,80,sevilla fc,1200.0,2,right,1.0,2.0,cb,2017,6.0,159.0,3300.0,до 20
240860,josé lara,18,spain,66,81,sevilla fc,1300.0,2,left,1.0,2.0,rm,2017,5.5,132.0,3600.0,до 20
240873,genaro,20,spain,61,71,sevilla fc,400.0,2,right,1.0,2.0,cm,2017,6.0,157.0,920.0,20-30
240884,a. andré jr,21,morocco,52,60,bristol rovers,60.0,1,right,1.0,1.0,gk,2017,6.166666667,176.0,117.0,20-30
240886,r. menayese,20,wales,59,65,bristol rovers,180.0,1,right,1.0,2.0,cb,2017,6.25,176.0,351.0,20-30
240906,b. adekanye,19,netherlands,60,80,liverpool,450.0,7,left,1.0,3.0,rw,2017,5.583333333,137.0,1300.0,до 20
240915,miranda,18,spain,66,81,fc barcelona,1200.0,12,left,1.0,2.0,lb,2018,6.083333333,168.0,3200.0,до 20
240922,escriche,20,spain,65,75,cd lugo,875.0,5,right,1.0,2.0,rs,2016,6.0,165.0,4585.060806,20-30
240926,n. phillips,21,england,61,74,liverpool,425.0,9,right,1.0,2.0,cb,2017,6.166666667,154.0,1100.0,20-30
241011,s. jovanović,26,serbia,67,68,córdoba cf,900.0,4,left,1.0,3.0,st,2017,5.75,165.0,1500.0,20-30
241014,n. garmendia,20,spain,65,76,udinese,925.0,5,right,1.0,3.0,cam,2015,5.75,154.0,1900.0,20-30
241038,k. bennetts,19,england,60,78,borussia mönchengladbach,450.0,2,left,1.0,2.0,lm,2018,6.0,161.0,1000.0,до 20
241048,j. tuominen,22,finland,61,69,,,0,right,1.0,2.0,st,2016,6.083333333,163.0,4585.060806,20-30
241091,b. scott,19,united states,54,72,1. fc köln,120.0,1,right,1.0,1.0,gk,2017,6.166666667,172.0,255.0,до 20
241092,i. alhassan,21,nigeria,66,73,cd nacional,775.0,2,right,1.0,2.0,cdm,2018,6.166666667,159.0,1800.0,20-30
241096,s. tonali,18,italy,68,89,brescia,1800.0,1,right,1.0,3.0,cdm,2017,5.916666667,154.0,4700.0,до 20
241108,p. teixeira,19,switzerland,54,72,bsc young boys,150.0,1,left,1.0,2.0,lm,2017,5.833333333,159.0,319.0,до 20
241127,gonzalo pereira,21,spain,63,71,cf reus deportiu,475.0,1,right,1.0,2.0,cb,2017,5.916666667,165.0,831.0,20-30
241131,l. justiniano,25,bolivia,65,68,,,0,right,1.0,2.0,lcm,2016,5.666666667,154.0,4585.060806,20-30
241132,j. candía,22,bolivia,64,74,,,0,right,1.0,2.0,cb,2016,5.833333333,159.0,4585.060806,20-30
241159,m. guehi,17,england,58,78,chelsea,230.0,4,right,1.0,2.0,cb,2017,6.0,165.0,656.0,до 20
241160,g. mceachran,17,england,59,81,chelsea,350.0,6,left,1.0,3.0,cam,2017,5.75,143.0,998.0,до 20
241169,borja estepa,19,spain,62,75,córdoba cf,575.0,1,right,1.0,3.0,st,2017,5.583333333,152.0,1300.0,до 20
241178,raúl vallejo,22,spain,61,69,cd numancia,375.0,2,right,1.0,2.0,cam,2017,5.75,161.0,675.0,20-30
241190,t. knöll,20,germany,64,75,1. fc nürnberg,775.0,4,right,1.0,2.0,st,2018,6.0,176.0,1600.0,20-30
241201,p. waring,19,japan,55,61,cerezo osaka,120.0,1,right,1.0,2.0,st,2018,6.083333333,172.0,174.0,до 20
241234,p. mahlambi,20,south africa,70,84,,,0,right,1.0,3.0,cam,2016,5.666666667,154.0,4585.060806,20-30
241266,w. geubbels,16,france,64,86,as monaco,1000.0,5,right,1.0,3.0,st,2018,6.083333333,159.0,2900.0,до 20
241283,luis díaz,23,spain,61,69,cd lugo,375.0,2,right,1.0,2.0,cm,2016,6.166666667,172.0,675.0,20-30
241381,m. madisha,23,south africa,68,76,,,0,right,1.0,3.0,cb,2016,5.916666667,165.0,4585.060806,20-30
241398,a. parsons,19,england,54,70,bristol city,130.0,2,right,1.0,2.0,cb,2018,6.166666667,168.0,328.0,до 20
241399,h. smith,19,england,52,68,bristol city,100.0,2,right,1.0,2.0,cb,2018,6.083333333,170.0,253.0,до 20
241401,s. moloney,18,england,54,59,bury,60.0,1,right,1.0,1.0,gk,2017,5.916666667,154.0,110.0,до 20
241402,s. shotton,17,england,57,69,bury,140.0,1,right,1.0,2.0,cb,2017,6.0,165.0,176.0,до 20
241406,j. intriago,22,ecuador,66,75,,,0,right,1.0,3.0,cm,2016,5.75,152.0,4585.060806,20-30
241407,m. bevan,21,new zealand,59,69,,,0,right,1.0,2.0,st,2016,6.0,170.0,4585.060806,20-30
241467,f. feuillassier,20,argentina,65,80,real madrid,1200.0,23,right,1.0,3.0,lw,2017,5.666666667,152.0,3200.0,20-30
241476,raúl sánchez,20,spain,59,70,cd leganés,270.0,3,left,1.0,2.0,lm,2018,6.166666667,163.0,621.0,20-30
241496,t. weah,18,united states,69,85,paris saint-germain,2200.0,16,right,1.0,3.0,lm,2018,6.083333333,146.0,5400.0,до 20
241497,c. dagba,19,france,64,79,paris saint-germain,875.0,5,right,1.0,3.0,rb,2018,5.583333333,137.0,2200.0,до 20
241559,c. gutiérrez,18,chile,52,70,cd antofagasta,100.0,1,right,1.0,2.0,st,2016,5.5,143.0,198.0,до 20
241562,n. díaz,19,chile,62,73,cd palestino,450.0,1,left,1.0,2.0,lcb,2017,5.833333333,165.0,698.0,до 20
241577,l. shabani,18,albania,55,72,malmö ff,180.0,1,right,1.0,2.0,lm,2017,5.916666667,172.0,347.0,до 20
241578,h. andersson,19,sweden,59,74,malmö ff,300.0,1,right,1.0,2.0,cb,2017,6.083333333,172.0,578.0,до 20
241597,b. white,26,australia,56,59,brisbane roar,80.0,1,right,1.0,1.0,gk,2017,6.0,165.0,106.0,20-30
241620,zhao mingyu,21,china pr,53,65,changchun yatai fc,110.0,1,right,1.0,2.0,st,2017,5.916666667,154.0,259.0,20-30
241632,b. garré,17,argentina,60,78,manchester city,400.0,7,left,1.0,3.0,lw,2017,5.583333333,139.0,990.0,до 20
241638,b. worman,16,england,47,67,cambridge united,60.0,1,right,1.0,2.0,st,2017,5.666666667,148.0,165.0,до 20
241651,v. gyökeres,20,sweden,62,79,brighton & hove albion,675.0,6,right,1.0,3.0,st,2018,6.166666667,168.0,1700.0,20-30
241670,f. bradarić,26,croatia,70,74,cagliari,1900.0,15,right,1.0,2.0,cm,2018,6.083333333,170.0,3400.0,20-30
241686,manu vallejo,21,spain,66,80,cádiz cf,1400.0,2,right,1.0,3.0,lm,2015,5.5,137.0,3100.0,20-30
241720,andré pereira,23,portugal,71,78,fc porto,3400.0,8,left,1.0,3.0,st,2017,6.166666667,168.0,7400.0,20-30
241736,y. bisseck,17,germany,61,82,1. fc köln,500.0,1,right,1.0,2.0,cb,2017,6.333333333,183.0,1300.0,до 20
241736,y. bisseck,17,germany,61,82,fc köln,500.0,1,right,1.0,2.0,cb,2017,6.333333333,183.0,1300.0,до 20
241810,chumi,19,spain,65,82,fc barcelona,1000.0,11,right,1.0,2.0,cb,2014,6.083333333,172.0,2800.0,до 20
241811,sergio gómez,17,spain,68,87,borussia dortmund,1800.0,8,left,1.0,3.0,cam,2018,5.583333333,150.0,4100.0,до 20
241852,m. diaby,18,france,70,85,paris saint-germain,3700.0,19,left,1.0,3.0,rw,2018,5.583333333,143.0,9100.0,до 20
241859,r. hoffmann,19,germany,56,74,fc bayern münchen,160.0,2,right,1.0,1.0,gk,2017,6.333333333,185.0,364.0,до 20
241867,aitor ruibal,22,spain,64,73,cf rayo majadahonda,700.0,5,right,1.0,2.0,rs,2016,5.75,165.0,4585.060806,20-30
241925,c. führich,20,germany,63,75,1. fc köln,650.0,3,right,1.0,2.0,cm,2017,5.833333333,152.0,1100.0,20-30
241941,s. nsoki,19,france,68,84,paris saint-germain,1700.0,10,left,1.0,3.0,lb,2018,6.083333333,172.0,4300.0,до 20
241953,r. slater,18,england,55,66,carlisle united,140.0,1,right,1.0,2.0,rcm,2016,5.666666667,143.0,4585.060806,до 20
241967,m. costly,22,germany,65,72,1. fc magdeburg,750.0,4,right,1.0,3.0,rw,2018,6.0,165.0,1300.0,20-30
241993,o. steurer,23,germany,63,72,1. fc heidenheim 1846,500.0,2,left,1.0,2.0,cb,2018,6.25,185.0,875.0,20-30
242000,k. mavropanos,20,greece,68,83,arsenal,1800.0,21,right,1.0,2.0,cb,2018,6.333333333,194.0,4500.0,20-30
242039,c. veerachat,22,thailand,59,63,cerezo osaka,200.0,1,right,1.0,2.0,cm,2018,5.583333333,139.0,265.0,20-30
242044,g. zuñiga,18,chile,52,62,cd o'higgins,60.0,1,right,1.0,2.0,rb,2017,5.833333333,154.0,93.0,до 20
242068,l. moser,18,germany,53,71,1. fc union berlin,100.0,1,right,1.0,1.0,gk,2017,6.416666667,194.0,223.0,до 20
242071,borja llarena,19,spain,64,81,cd tenerife,975.0,1,right,1.0,2.0,st,2017,5.583333333,141.0,2200.0,до 20
242077,samuel,21,spain,62,74,cd tenerife,475.0,1,left,1.0,2.0,cdm,2017,6.083333333,170.0,855.0,20-30
242085,m. virtue,21,england,59,71,liverpool,250.0,8,right,1.0,2.0,cdm,2017,5.75,146.0,525.0,20-30
242102,f. mayer,20,germany,62,76,borussia mönchengladbach,600.0,3,right,1.0,2.0,cb,2018,6.25,192.0,1400.0,20-30
242112,e. bello,22,venezuela,70,77,cd antofagasta,2500.0,3,right,1.0,3.0,rm,2018,5.833333333,159.0,3900.0,20-30
242201,luis milla,23,spain,73,80,cd tenerife,4800.0,7,right,1.0,3.0,rcm,2018,5.75,148.0,8600.0,20-30
242216,f. varela,22,argentina,66,75,cf rayo majadahonda,1000.0,3,right,1.0,3.0,cam,2016,5.75,141.0,4585.060806,20-30
242242,s. cibois,20,france,62,79,paris saint-germain,550.0,5,right,1.0,1.0,gk,2018,6.333333333,181.0,1400.0,20-30
242269,felipe curcio,24,brazil,68,71,brescia,950.0,2,left,1.0,3.0,lb,2018,6.0,165.0,1500.0,20-30
242270,n. spalek,21,slovakia,66,75,brescia,1000.0,1,right,1.0,3.0,rw,2017,5.583333333,139.0,1800.0,20-30
242306,g. soto,24,chile,63,68,cd palestino,400.0,1,right,1.0,2.0,rb,2018,5.75,157.0,570.0,20-30
242336,aguado,22,spain,65,76,córdoba cf,900.0,2,right,1.0,3.0,lcm,2017,5.75,146.0,1600.0,20-30
242359,jorge fernandes,21,portugal,69,77,cd tondela,1300.0,4,right,1.0,2.0,cb,2016,6.333333333,183.0,4585.060806,20-30
242374,m. barrow,19,gambia,68,85,atalanta,1900.0,6,right,1.0,3.0,st,2018,6.0,170.0,4500.0,до 20
242397,chechu grana,23,spain,60,66,cf reus deportiu,210.0,1,right,1.0,1.0,gk,2018,6.25,181.0,368.0,20-30
242407,m. blair,18,england,56,66,burnley,130.0,3,right,1.0,2.0,lm,2018,5.75,150.0,273.0,до 20
242434,c. jones,17,england,61,82,liverpool,550.0,7,right,1.0,3.0,cm,2018,6.0,150.0,1600.0,до 20
242462,a. diaz,18,chile,55,73,cd o'higgins,180.0,1,left,1.0,2.0,lw,2018,5.666666667,154.0,356.0,до 20
